timestamp,carrier,distance_scheduled,departures_traffic,arrivals_traffic,wind_speed,wind_direction,taxi_out
2019-11-15 01:29:00,9E,187,27,32,10,WSW,22
2019-11-15 06:11:00,DL,2446,27,32,10,WSW,22
2019-11-15 06:24:00,AA,2475,27,32,10,WSW,14
2019-11-15 03:03:00,B6,1005,27,32,10,WSW,20
2019-11-15 01:45:00,B6,427,27,32,10,WSW,15
2019-11-15 02:17:00,9E,509,27,32,10,WSW,21
2019-11-15 06:47:00,AA,2586,27,32,10,WSW,13
2019-11-15 03:12:00,B6,1074,27,32,10,WSW,15
2019-11-15 06:00:00,DL,2248,27,32,10,WSW,18
2019-11-15 01:21:00,9E,184,27,32,10,WSW,13
2019-11-15 01:56:00,9E,427,27,32,10,WSW,14
2019-11-15 03:03:00,OO,740,27,32,10,WSW,20
2019-11-15 06:14:00,B6,2475,27,32,10,WSW,15
2019-11-15 06:19:00,B6,2521,27,32,10,WSW,12
2019-11-15 01:27:00,9E,228,27,32,10,WSW,7
2019-11-15 06:44:00,DL,2586,27,32,10,WSW,31
2019-11-15 06:10:00,B6,2429,27,32,10,WSW,13
2019-11-15 06:32:00,B6,2569,27,32,10,WSW,15
2019-11-15 06:34:00,DL,2454,27,32,10,WSW,29
2019-11-15 06:22:00,B6,2422,27,32,10,WSW,26
2019-11-15 02:27:00,9E,665,32,40,10,WSW,15
2019-11-15 06:43:00,AA,2586,32,40,10,WSW,20
2019-11-15 02:37:00,OO,765,32,40,10,WSW,16
2019-11-15 05:44:00,DL,2153,32,40,10,WSW,18
2019-11-15 06:20:00,DL,2475,32,40,10,WSW,26
2019-11-15 04:16:00,DL,1391,32,40,10,WSW,21
2019-11-15 06:12:00,B6,2465,32,40,10,WSW,14
2019-11-15 06:30:00,AA,2475,32,40,10,WSW,15
2019-11-15 04:22:00,DL,1587,32,40,10,WSW,18
2019-11-15 01:30:00,B6,301,32,40,10,WSW,15
2019-11-15 06:36:00,DL,2422,32,40,10,WSW,29
2019-11-15 04:35:00,AA,1587,32,40,10,WSW,18
2019-11-15 04:16:00,DL,1521,32,40,10,WSW,15
2019-11-15 06:02:00,B6,2378,32,40,10,WSW,12
2019-11-15 03:08:00,B6,1069,32,40,10,WSW,19
2019-11-15 02:56:00,B6,944,32,40,10,WSW,15
2019-11-15 06:32:00,B6,2576,32,40,10,WSW,15
2019-11-15 01:16:00,B6,209,32,40,10,WSW,14
2019-11-15 02:37:00,DL,760,32,40,10,WSW,16
2019-11-15 05:37:00,B6,2153,32,40,10,WSW,20
2019-11-15 03:54:00,DL,1598,27,40,10,WSW,25
2019-11-15 02:20:00,9E,589,27,40,10,WSW,11
2019-11-15 01:34:00,MQ,290,27,40,10,WSW,15
2019-11-15 03:29:00,DL,1182,27,40,12,W,11
2019-11-15 02:13:00,DL,509,27,40,12,W,25
2019-11-15 06:27:00,DL,2475,27,40,12,W,29
2019-11-15 03:16:00,DL,1029,27,40,12,W,18
2019-11-15 05:29:00,DL,1990,27,40,12,W,18
2019-11-15 03:14:00,DL,1089,27,40,12,W,32
2019-11-15 05:53:00,B6,2248,27,40,12,W,16
2019-11-15 01:29:00,DL,187,27,40,12,W,21
2019-11-15 02:05:00,9E,425,27,40,12,W,32
2019-11-15 02:57:00,DL,944,27,40,12,W,22
2019-11-15 02:59:00,DL,1005,27,40,12,W,12
2019-11-15 06:23:00,DL,2446,27,40,12,W,28
2019-11-15 03:17:00,DL,1069,27,40,12,W,29
2019-11-15 06:31:00,AS,2422,27,40,12,W,29
2019-11-15 06:27:00,B6,2475,27,40,12,W,13
2019-11-15 06:49:00,B6,2586,27,40,12,W,16
2019-11-15 02:32:00,DL,541,27,40,12,W,17
2019-11-15 04:49:00,DL,1626,27,40,12,W,12
2019-11-15 05:27:00,B6,1990,27,40,12,W,27
2019-11-15 06:34:00,AA,2475,27,40,12,W,19
2019-11-15 02:51:00,9E,828,27,40,12,W,29
2019-11-15 02:45:00,MQ,765,27,40,12,W,13
2019-11-15 03:00:00,OO,740,27,40,12,W,26
2019-11-15 05:07:00,B6,1826,27,40,12,W,16
2019-11-15 03:18:00,B6,1069,43,30,12,W,17
2019-11-15 06:56:00,DL,2586,43,30,12,W,30
2019-11-15 01:57:00,9E,288,43,30,12,W,25
2019-11-15 06:40:00,AS,2475,43,30,12,W,20
2019-11-15 02:08:00,YX,483,43,30,12,W,14
2019-11-15 06:04:00,DL,2248,43,30,12,W,23
2019-11-15 02:26:00,9E,636,43,30,12,W,24
2019-11-15 04:35:00,B6,1626,43,30,12,W,29
2019-11-15 03:03:00,B6,1028,43,30,12,W,16
2019-11-15 03:59:00,B6,1617,43,30,10,NW,17
2019-11-15 02:36:00,DL,760,43,30,10,NW,18
2019-11-15 01:22:00,9E,184,43,30,10,NW,15
2019-11-15 06:21:00,B6,2454,43,30,10,NW,25
2019-11-15 02:04:00,9E,427,34,32,10,NW,14
2019-11-15 06:46:00,DL,2586,34,32,10,NW,20
2019-11-15 01:56:00,9E,340,34,32,10,NW,27
2019-11-15 06:45:00,AA,2586,34,32,10,NW,25
2019-11-15 01:37:00,9E,290,34,32,10,NW,23
2019-11-15 05:48:00,AA,2153,34,32,10,NW,14
2019-11-15 01:29:00,DL,213,34,32,10,NW,14
2019-11-15 06:16:00,B6,2475,34,32,10,NW,15
2019-11-15 05:47:00,B6,2248,34,32,10,NW,20
2019-11-15 01:54:00,MQ,427,34,32,10,NW,27
2019-11-15 04:24:00,AA,1521,34,32,10,NW,15
2019-11-15 01:27:00,9E,228,34,32,10,NW,19
2019-11-15 06:24:00,AA,2475,34,32,10,NW,21
2019-11-15 01:30:00,9E,187,34,32,10,NW,24
2019-11-15 02:59:00,B6,1005,34,32,10,NW,18
2019-11-15 04:12:00,B6,1521,34,32,10,NW,16
2019-11-15 06:30:00,B6,2586,34,32,10,NW,15
2019-11-15 01:23:00,9E,266,34,32,17,NW,15
2019-11-15 03:11:00,B6,1074,34,32,17,NW,18
2019-11-15 06:21:00,DL,2475,33,23,17,NW,13
2019-11-15 01:34:00,9E,264,33,23,17,NW,16
2019-11-15 01:41:00,OO,301,33,23,17,NW,12
2019-11-15 01:23:00,9E,209,33,23,17,NW,15
2019-11-15 01:23:00,9E,273,33,23,17,NW,15
2019-11-15 02:37:00,B6,828,33,23,17,NW,15
2019-11-15 06:14:00,B6,2475,33,23,17,NW,17
2019-11-15 02:48:00,B6,944,33,23,17,NW,13
2019-11-15 01:08:00,B6,187,33,23,17,NW,15
2019-11-15 01:16:00,AA,187,33,23,21,NNW,20
2019-11-15 01:18:00,B6,264,21,21,21,NNW,20
2019-11-15 01:14:00,B6,266,21,21,21,NNW,17
2019-11-15 01:23:00,B6,301,21,21,21,NNW,13
2019-11-15 00:59:00,B6,150,21,21,21,NNW,20
2019-11-15 03:48:00,B6,1598,21,21,21,NNW,17
2019-11-15 03:43:00,B6,1576,13,12,13,NNE,19
2019-11-15 06:31:00,AA,2475,13,12,13,NNE,18
2019-11-16 03:42:00,B6,1598,4,1,17,NNE,17
2019-11-16 03:01:00,B6,1069,4,1,17,NNE,13
2019-11-16 02:04:00,B6,636,14,7,17,NNE,14
2019-11-16 02:48:00,B6,944,14,7,17,NNE,14
2019-11-16 02:20:00,DL,760,14,7,14,NNE,15
2019-11-16 06:28:00,AA,2475,14,7,14,NNE,21
2019-11-16 03:14:00,AA,1089,18,14,14,NNE,15
2019-11-16 02:14:00,AA,541,18,14,14,NNE,17
2019-11-16 01:28:00,AA,213,18,14,14,NNE,16
2019-11-16 03:24:00,B6,1182,18,14,14,NNE,15
2019-11-16 04:13:00,AA,1391,18,14,14,NNE,17
2019-11-16 01:13:00,B6,209,18,14,14,NNE,15
2019-11-16 06:47:00,AS,2586,18,14,14,NNE,28
2019-11-16 02:23:00,B6,718,18,14,14,NNE,17
2019-11-16 03:07:00,DL,1029,18,14,20,NE,32
2019-11-16 01:20:00,B6,301,18,14,20,NE,17
2019-11-16 06:41:00,AA,2586,18,14,20,NE,18
2019-11-16 02:34:00,B6,760,18,14,20,NE,16
2019-11-16 01:19:00,DL,187,18,14,20,NE,11
2019-11-16 06:15:00,DL,2475,18,14,20,NE,26
2019-11-16 06:19:00,B6,2475,18,14,20,NE,17
2019-11-16 01:22:00,B6,264,28,31,20,NE,17
2019-11-16 01:13:00,B6,187,28,31,20,NE,24
2019-11-16 06:19:00,DL,2422,28,31,20,NE,22
2019-11-16 05:24:00,DL,1990,28,31,20,NE,19
2019-11-16 02:33:00,B6,828,28,31,20,NE,16
2019-11-16 06:30:00,AS,2475,28,31,20,NE,20
2019-11-16 03:00:00,B6,1005,28,31,20,NE,19
2019-11-16 06:27:00,AS,2422,28,31,20,NE,21
2019-11-16 06:25:00,AS,2454,28,31,20,NE,21
2019-11-16 01:15:00,B6,266,28,31,20,NE,20
2019-11-16 03:13:00,B6,1074,28,31,20,NE,21
2019-11-16 05:32:00,DL,2153,28,31,20,NE,16
2019-11-16 02:54:00,AA,740,28,31,20,NE,17
2019-11-16 02:17:00,DL,541,28,31,20,NE,14
2019-11-16 03:21:00,DL,1182,28,31,20,NE,12
2019-11-16 03:07:00,B6,1069,28,31,24,NE,17
2019-11-16 02:55:00,DL,1069,28,31,24,NE,21
2019-11-16 03:09:00,DL,1089,28,31,24,NE,29
2019-11-16 01:30:00,9E,301,28,31,24,NE,15
2019-11-16 04:36:00,DL,1626,28,31,24,NE,11
2019-11-16 06:14:00,DL,2446,28,31,24,NE,13
2019-11-16 06:31:00,DL,2454,28,31,24,NE,11
2019-11-16 01:48:00,9E,427,28,31,24,NE,22
2019-11-16 01:33:00,9E,264,28,31,24,NE,26
2019-11-16 02:18:00,AA,541,28,31,24,NE,16
2019-11-16 01:26:00,MQ,290,17,51,24,NE,19
2019-11-16 05:50:00,DL,2248,17,51,24,NE,16
2019-11-16 06:39:00,DL,2586,17,51,24,NE,18
2019-11-16 02:58:00,DL,1005,17,51,24,NE,16
2019-11-16 01:44:00,B6,427,17,51,24,NE,21
2019-11-16 02:56:00,B6,944,17,51,24,NE,16
2019-11-16 02:54:00,DL,944,17,51,24,NE,22
2019-11-16 03:49:00,DL,1598,17,51,24,NE,22
2019-11-16 03:16:00,AA,1089,17,51,24,NE,27
2019-11-16 05:51:00,B6,2248,17,51,24,NE,17
2019-11-16 05:21:00,B6,1990,17,51,24,NE,18
2019-11-16 04:16:00,AA,1391,17,51,24,NE,13
2019-11-16 04:13:00,DL,1417,17,51,24,NE,13
2019-11-16 03:59:00,AA,1623,17,51,24,NE,34
2019-11-16 02:45:00,DL,828,17,51,24,NE,12
2019-11-16 03:48:00,DL,1623,17,51,24,NE,14
2019-11-16 04:25:00,9E,1391,17,51,24,NE,13
2019-11-16 01:24:00,9E,213,17,51,24,NE,16
2019-11-16 02:30:00,DL,760,17,51,24,NE,11
2019-11-16 02:41:00,OO,765,17,51,24,NE,13
2019-11-16 01:14:00,B6,187,17,51,24,NE,13
2019-11-16 02:21:00,9E,718,17,51,24,NE,25
2019-11-16 01:23:00,9E,228,17,51,22,NE,19
2019-11-16 02:18:00,DL,636,17,51,22,NE,11
2019-11-16 01:13:00,9E,184,17,51,22,NE,9
2019-11-16 03:52:00,B6,1598,18,39,22,NE,15
2019-11-16 04:13:00,DL,1521,18,39,22,NE,36
2019-11-16 06:40:00,DL,2569,18,39,22,NE,9
2019-11-16 06:37:00,B6,2586,18,39,22,NE,18
2019-11-16 06:27:00,AS,2422,18,39,22,NE,27
2019-11-16 06:23:00,AA,2475,18,39,22,NE,13
2019-11-16 02:56:00,B6,944,18,39,22,NE,11
2019-11-16 01:24:00,B6,301,18,39,22,NE,15
2019-11-16 06:42:00,AS,2569,18,39,22,NE,28
2019-11-16 03:04:00,B6,1041,18,39,22,NE,14
2019-11-16 06:47:00,AS,2586,18,39,22,NE,21
2019-11-16 01:16:00,9E,273,18,39,22,NE,11
2019-11-16 01:10:00,B6,187,18,39,22,NE,18
2019-11-16 02:05:00,9E,509,18,39,22,NE,13
2019-11-16 01:54:00,9E,483,18,39,22,NE,19
2019-11-16 02:44:00,9E,740,18,39,22,NE,17
2019-11-16 01:27:00,9E,290,18,39,22,NE,16
2019-11-16 03:08:00,B6,1069,18,39,22,NE,27
2019-11-16 02:19:00,9E,665,18,39,22,NE,20
2019-11-16 06:20:00,DL,2475,18,39,21,NE,20
2019-11-16 03:00:00,B6,1028,18,39,21,NE,22
2019-11-16 01:35:00,OO,288,18,39,21,NE,24
2019-11-16 11:15:00,HA,4983,18,39,21,NE,22
2019-11-16 06:16:00,B6,2475,18,39,21,NE,25
2019-11-16 01:25:00,B6,301,18,17,21,NE,23
2019-11-16 01:56:00,MQ,425,18,17,21,NE,24
2019-11-16 05:46:00,AA,2153,18,17,21,NE,17
2019-11-16 01:09:00,YX,187,18,17,18,ENE,18
2019-11-16 06:18:00,AA,2475,18,17,18,ENE,20
2019-11-16 03:13:00,AA,1089,18,17,18,ENE,20
2019-11-16 05:42:00,DL,2248,18,17,18,ENE,23
2019-11-16 01:19:00,9E,209,18,17,18,ENE,11
2019-11-16 02:55:00,B6,944,20,27,18,ENE,19
2019-11-16 03:04:00,DL,1029,20,27,18,ENE,17
2019-11-16 06:34:00,AA,2586,20,27,18,ENE,19
2019-11-16 06:21:00,DL,2422,20,27,18,ENE,16
2019-11-16 02:48:00,DL,944,20,27,18,ENE,20
2019-11-16 03:00:00,DL,1069,20,27,18,ENE,24
2019-11-16 03:01:00,B6,1028,20,27,18,ENE,20
2019-11-16 03:01:00,DL,1089,20,27,18,ENE,28
2019-11-16 06:47:00,AS,2586,20,27,18,ENE,41
2019-11-16 02:29:00,DL,760,20,27,18,ENE,21
2019-11-16 02:12:00,DL,541,20,27,18,ENE,21
2019-11-16 01:32:00,OO,301,20,27,18,ENE,23
2019-11-16 06:18:00,DL,2475,20,27,18,ENE,22
2019-11-16 02:45:00,DL,1005,20,27,18,ENE,26
2019-11-16 06:33:00,DL,2586,20,27,18,ENE,24
2019-11-16 06:07:00,B6,2446,20,27,20,ENE,19
2019-11-16 06:13:00,B6,2475,20,27,20,ENE,16
2019-11-16 01:12:00,B6,266,25,23,20,ENE,16
2019-11-16 01:20:00,YX,213,25,23,20,ENE,22
2019-11-16 01:49:00,9E,427,25,23,20,ENE,13
2019-11-16 01:52:00,9E,425,25,23,20,ENE,17
2019-11-16 03:12:00,AA,1089,25,23,20,ENE,21
2019-11-16 06:20:00,AA,2475,25,23,20,ENE,15
2019-11-16 01:18:00,9E,266,25,23,20,ENE,21
2019-11-16 03:42:00,DL,1598,25,23,20,ENE,16
2019-11-16 01:21:00,9E,187,25,23,20,ENE,15
2019-11-16 01:17:00,B6,264,25,23,20,ENE,14
2019-11-16 01:20:00,9E,213,25,23,20,ENE,17
2019-11-16 02:02:00,AA,541,25,23,20,NE,16
2019-11-16 02:45:00,OO,740,25,23,20,NE,14
2019-11-16 06:30:00,AS,2475,25,23,20,NE,15
2019-11-16 04:10:00,B6,1417,40,22,20,NE,18
2019-11-16 05:45:00,AA,2153,40,22,20,NE,27
2019-11-16 01:29:00,9E,301,40,22,20,NE,25
2019-11-16 01:20:00,9E,228,40,22,20,NE,23
2019-11-16 02:13:00,DL,636,40,22,20,NE,20
2019-11-16 02:42:00,MQ,765,40,22,20,NE,23
2019-11-16 03:07:00,B6,1069,40,22,20,NE,20
2019-11-16 02:09:00,AA,541,40,22,20,NE,27
2019-11-16 01:14:00,9E,184,40,22,20,NE,16
2019-11-16 02:27:00,DL,760,40,22,20,ENE,15
2019-11-16 03:49:00,B6,1598,35,26,20,ENE,16
2019-11-16 02:59:00,B6,1005,35,26,20,ENE,15
2019-11-16 02:11:00,B6,636,35,26,20,ENE,15
2019-11-16 06:15:00,B6,2475,35,26,20,ENE,19
2019-11-16 03:00:00,B6,1028,35,26,20,ENE,13
2019-11-16 06:18:00,AA,2475,35,26,20,ENE,19
2019-11-16 01:43:00,MQ,340,35,26,20,ENE,14
2019-11-16 01:24:00,B6,301,35,26,20,ENE,16
2019-11-16 02:22:00,9E,718,35,26,20,ENE,15
2019-11-16 02:00:00,YX,483,35,26,20,ENE,13
2019-11-16 04:10:00,DL,1417,35,26,20,ENE,31
2019-11-16 01:28:00,9E,266,35,26,20,ENE,40
2019-11-16 02:19:00,DL,541,35,26,16,NE,16
2019-11-16 03:31:00,B6,1182,35,26,16,NE,22
2019-11-16 04:38:00,DL,1626,35,26,16,NE,26
2019-11-16 01:37:00,9E,213,35,26,16,NE,38
2019-11-16 02:36:00,B6,760,35,26,16,NE,34
2019-11-16 02:09:00,9E,509,35,26,16,NE,36
2019-11-16 03:11:00,B6,1069,35,26,16,NE,39
2019-11-16 02:36:00,DL,760,40,30,16,NE,33
2019-11-16 02:31:00,B6,828,40,30,16,NE,29
2019-11-16 05:50:00,DL,2248,40,30,16,NE,28
2019-11-16 02:01:00,9E,427,40,30,16,NE,29
2019-11-16 02:33:00,MQ,665,40,30,16,NE,31
2019-11-16 01:59:00,YX,483,40,30,16,NE,24
2019-11-16 06:44:00,B6,2586,40,30,16,NE,28
2019-11-16 03:53:00,B6,1598,40,30,16,NE,34
2019-11-16 03:07:00,DL,1089,40,30,16,NE,24
2019-11-16 02:56:00,DL,944,40,30,16,NE,27
2019-11-16 03:17:00,AA,1089,40,30,16,NE,27
2019-11-16 01:55:00,9E,340,40,30,16,NE,22
2019-11-16 01:30:00,MQ,290,40,30,16,NE,25
2019-11-16 06:23:00,DL,2475,40,30,16,NE,20
2019-11-16 03:00:00,DL,1005,40,30,16,NE,17
2019-11-16 06:44:00,DL,2586,40,30,8,NE,15
2019-11-16 06:03:00,AA,2248,40,30,8,NE,14
2019-11-16 01:18:00,MQ,184,40,30,8,NE,18
2019-11-16 01:20:00,DL,187,40,30,8,NE,23
2019-11-16 06:29:00,DL,2422,40,30,8,NE,23
2019-11-16 02:53:00,B6,740,40,30,8,NE,24
2019-11-16 03:03:00,B6,944,40,30,8,NE,25
2019-11-16 03:25:00,DL,1182,40,30,8,NE,32
2019-11-16 06:21:00,B6,2475,31,30,8,NE,20
2019-11-16 01:08:00,B6,187,31,30,8,NE,23
2019-11-16 02:59:00,OO,740,31,30,8,NE,24
2019-11-16 06:18:00,B6,2465,31,30,8,NE,23
2019-11-16 01:35:00,9E,264,31,30,8,NE,26
2019-11-16 03:11:00,DL,1029,31,30,8,NE,21
2019-11-16 05:22:00,DL,1990,31,30,8,NE,22
2019-11-16 02:12:00,AA,541,31,30,8,NE,18
2019-11-16 06:47:00,AA,2586,31,30,8,NE,23
2019-11-16 01:56:00,MQ,427,31,30,8,NE,17
2019-11-16 05:48:00,AA,2153,31,30,8,NE,19
2019-11-16 06:05:00,B6,2446,31,30,8,NE,21
2019-11-16 06:17:00,B6,2465,31,30,8,NE,22
2019-11-16 03:07:00,B6,1069,31,30,8,NE,20
2019-11-16 06:50:00,AS,2586,31,30,8,NE,26
2019-11-16 02:21:00,MQ,589,31,30,8,NE,18
2019-11-16 01:25:00,9E,273,31,30,8,NE,16
2019-11-16 06:40:00,AS,2475,31,30,8,NE,28
2019-11-16 06:06:00,DL,2446,31,30,7,NE,22
2019-11-16 06:24:00,AA,2475,31,30,7,NE,19
2019-11-16 01:29:00,9E,209,31,30,7,NE,20
2019-11-16 01:24:00,YX,187,31,30,7,NE,14
2019-11-16 02:21:00,B6,718,31,30,7,NE,16
2019-11-16 01:45:00,B6,427,33,25,7,NE,34
2019-11-16 03:03:00,B6,1005,33,25,7,NE,20
2019-11-16 02:32:00,DL,760,33,25,7,NE,12
2019-11-16 06:14:00,B6,2475,33,25,7,NE,15
2019-11-16 05:56:00,DL,2248,33,25,7,NE,14
2019-11-16 06:19:00,B6,2521,33,25,7,NE,17
2019-11-16 02:14:00,AA,541,33,25,7,NE,11
2019-11-16 02:56:00,B6,944,33,25,7,NE,15
2019-11-16 03:12:00,B6,1074,33,25,7,NE,11
2019-11-16 06:22:00,B6,2422,33,25,8,NNE,15
2019-11-16 01:20:00,9E,184,33,25,8,NNE,15
2019-11-16 02:38:00,OO,765,33,25,8,NNE,12
2019-11-16 01:27:00,9E,228,32,36,8,NNE,10
2019-11-16 02:39:00,9E,828,32,36,8,NNE,17
2019-11-16 03:07:00,DL,1069,32,36,8,NNE,19
2019-11-16 02:25:00,9E,665,32,36,8,NNE,15
2019-11-16 01:25:00,DL,213,32,36,8,NNE,18
2019-11-16 06:20:00,DL,2475,32,36,8,NNE,26
2019-11-16 06:10:00,B6,2429,32,36,8,NNE,16
2019-11-16 04:10:00,DL,1391,32,36,8,NNE,12
2019-11-16 04:35:00,AA,1587,32,36,8,NNE,15
2019-11-16 04:19:00,DL,1587,32,36,8,NNE,15
2019-11-16 01:30:00,B6,301,32,36,8,NNE,19
2019-11-16 06:30:00,AA,2475,32,36,8,NNE,22
2019-11-16 06:27:00,DL,2422,32,36,8,NNE,21
2019-11-16 02:34:00,DL,760,32,36,8,NNE,11
2019-11-16 06:31:00,AS,2422,32,36,8,NNE,22
2019-11-16 02:18:00,9E,589,32,36,8,NNE,12
2019-11-16 03:08:00,B6,1069,32,36,8,NNE,21
2019-11-16 05:37:00,B6,2153,32,36,8,NNE,18
2019-11-16 01:16:00,B6,209,32,36,8,NNE,18
2019-11-16 03:52:00,DL,1598,32,36,8,NNE,16
2019-11-16 01:34:00,MQ,290,26,40,8,NNE,34
2019-11-16 02:54:00,DL,1005,26,40,8,NNE,11
2019-11-16 01:36:00,9E,187,26,40,10,NNE,12
2019-11-16 02:04:00,9E,427,26,40,10,NNE,13
2019-11-16 05:26:00,DL,1990,26,40,10,NNE,28
2019-11-16 01:28:00,9E,266,26,40,10,NNE,15
2019-11-16 02:01:00,9E,425,26,40,10,NNE,14
2019-11-16 01:49:00,OO,288,26,40,10,NNE,14
2019-11-16 03:22:00,DL,1182,26,40,10,NNE,11
2019-11-16 02:54:00,DL,944,26,40,10,NNE,20
2019-11-16 05:53:00,B6,2248,26,40,10,NNE,19
2019-11-16 05:27:00,B6,1990,26,40,10,NNE,34
2019-11-16 06:27:00,B6,2475,26,40,10,NNE,21
2019-11-16 06:49:00,B6,2586,26,40,10,NNE,24
2019-11-16 01:42:00,9E,290,26,40,10,NNE,34
2019-11-16 02:13:00,DL,509,26,40,10,NNE,30
2019-11-16 03:09:00,DL,1089,26,40,10,NNE,29
2019-11-16 03:12:00,DL,1029,26,40,10,NNE,25
2019-11-16 02:45:00,MQ,765,26,40,10,NNE,18
2019-11-16 03:18:00,B6,1069,26,40,10,NNE,39
2019-11-16 06:34:00,AA,2475,26,40,10,NNE,33
2019-11-16 06:52:00,DL,2586,26,40,10,NNE,25
2019-11-16 02:55:00,OO,740,26,40,10,NNE,29
2019-11-16 05:37:00,DL,2153,26,40,10,NNE,14
2019-11-16 06:40:00,AS,2475,36,22,10,NNE,17
2019-11-16 04:12:00,DL,1521,36,22,10,NNE,11
2019-11-16 04:35:00,B6,1626,36,22,10,NNE,19
2019-11-16 06:31:00,AA,2475,36,22,10,NNE,16
2019-11-16 01:42:00,9E,301,36,22,10,NNE,11
2019-11-16 01:32:00,9E,264,36,22,9,NNE,13
2019-11-16 01:26:00,9E,209,27,27,9,NNE,13
2019-11-16 01:54:00,9E,340,27,27,9,NNE,11
2019-11-16 05:48:00,AA,2153,27,27,9,NNE,21
2019-11-16 06:16:00,B6,2475,27,27,9,NNE,21
2019-11-16 04:24:00,AA,1521,27,27,9,NNE,23
2019-11-16 04:12:00,B6,1521,27,27,9,NNE,24
2019-11-16 06:24:00,AA,2475,27,27,9,NNE,20
2019-11-16 02:59:00,B6,1005,27,27,9,NNE,15
2019-11-16 01:54:00,MQ,427,27,27,9,NNE,20
2019-11-16 03:11:00,B6,1074,27,27,9,NNE,15
2019-11-16 06:30:00,B6,2586,27,27,9,NNE,15
2019-11-16 03:03:00,B6,1028,26,19,7,NNE,17
2019-11-16 03:59:00,B6,1617,26,19,7,NNE,25
2019-11-16 02:37:00,B6,828,26,19,7,NNE,29
2019-11-16 02:48:00,B6,944,26,19,7,NNE,25
2019-11-16 00:59:00,B6,150,26,19,7,NNE,24
2019-11-16 01:23:00,B6,301,26,19,7,NNE,24
2019-11-16 01:14:00,B6,266,26,19,7,NNE,24
2019-11-16 01:08:00,B6,187,26,19,7,NNE,20
2019-11-16 03:48:00,B6,1598,18,18,12,NNE,15
2019-11-16 01:16:00,AA,187,18,18,12,NNE,12
2019-11-16 01:18:00,B6,264,18,18,12,NNE,18
2019-11-16 05:47:00,B6,2248,18,18,12,NNE,13
2019-11-16 03:43:00,B6,1576,18,18,12,NNE,15
2019-11-17 03:01:00,B6,1069,4,0,15,NNE,16
2019-11-17 02:04:00,B6,636,23,9,15,NNE,15
2019-11-17 03:42:00,B6,1598,23,9,15,NNE,17
2019-11-17 06:11:00,B6,2475,23,9,15,NNE,14
2019-11-17 02:48:00,B6,944,23,9,15,NNE,14
2019-11-17 06:08:00,B6,2465,23,9,15,NNE,12
2019-11-17 01:20:00,B6,301,23,9,15,NNE,11
2019-11-17 02:20:00,DL,760,23,9,15,NNE,14
2019-11-17 06:28:00,AA,2475,19,17,15,NNE,20
2019-11-17 02:14:00,AA,541,19,17,15,NNE,15
2019-11-17 03:14:00,AA,1089,19,17,15,NNE,17
2019-11-17 05:43:00,B6,2248,19,17,15,NNE,14
2019-11-17 01:28:00,AA,213,19,17,15,NNE,20
2019-11-17 03:24:00,B6,1182,19,17,15,NNE,17
2019-11-17 04:12:00,AA,1391,19,17,15,NNE,16
2019-11-17 06:28:00,B6,2586,19,17,15,NNE,14
2019-11-17 02:23:00,B6,718,19,17,15,NNE,17
2019-11-17 06:37:00,DL,2586,19,17,15,NE,13
2019-11-17 02:34:00,B6,760,19,17,15,NE,41
2019-11-17 01:13:00,B6,209,19,17,15,NE,19
2019-11-17 03:14:00,DL,1029,19,17,15,NE,22
2019-11-17 03:14:00,AA,1089,19,17,15,NE,15
2019-11-17 05:28:00,DL,1990,19,17,15,NE,13
2019-11-17 06:15:00,DL,2475,19,17,15,NE,15
2019-11-17 01:20:00,DL,187,19,17,15,NE,24
2019-11-17 06:21:00,DL,2422,19,17,15,NE,17
2019-11-17 06:25:00,AS,2454,19,17,15,NE,30
2019-11-17 02:54:00,OO,740,19,17,15,NE,16
2019-11-17 01:13:00,B6,187,30,34,15,NE,27
2019-11-17 01:22:00,B6,264,30,34,15,NE,20
2019-11-17 06:41:00,AA,2586,30,34,15,NE,23
2019-11-17 06:19:00,B6,2475,30,34,15,NE,26
2019-11-17 06:47:00,AS,2586,30,34,15,NE,30
2019-11-17 03:13:00,B6,1074,30,34,15,NE,21
2019-11-17 03:00:00,B6,1005,30,34,15,NE,22
2019-11-17 02:33:00,B6,828,30,34,15,NE,18
2019-11-17 01:46:00,9E,340,30,34,15,NE,22
2019-11-17 06:27:00,AS,2422,30,34,15,NE,20
2019-11-17 01:15:00,B6,266,30,34,15,NE,17
2019-11-17 02:43:00,B6,740,30,34,15,NE,16
2019-11-17 01:35:00,9E,264,30,34,15,NE,14
2019-11-17 02:21:00,DL,541,30,34,15,NE,15
2019-11-17 02:56:00,B6,944,30,34,15,NE,16
2019-11-17 02:54:00,AA,740,30,34,15,NE,15
2019-11-17 03:24:00,DL,1182,30,34,18,NE,12
2019-11-17 02:58:00,DL,1069,30,34,18,NE,14
2019-11-17 03:54:00,DL,1598,30,34,18,NE,40
2019-11-17 01:24:00,B6,301,30,34,18,NE,12
2019-11-17 02:18:00,AA,541,30,34,18,NE,25
2019-11-17 06:20:00,AA,2475,30,34,18,NE,25
2019-11-17 03:07:00,B6,1069,30,34,18,NE,14
2019-11-17 06:16:00,B6,2475,30,34,18,NE,12
2019-11-17 01:26:00,MQ,290,30,34,18,NE,22
2019-11-17 03:12:00,DL,1089,30,34,18,NE,14
